Nombre_Fila,Clasificación,Reducción,Agregación,Tiempo,Pesos
Partición 1,80.0,45.45454545454545,62.72727272727273,322.112777833,"[0.5825022674437762, 0.45124794131073415, 0.012419678627176163, 0.0, 0.4238943287126028, 0.881670759275129, 0.4214507718461178, 0.38830500660340594, 0.14112228778107014, 0.7782387749439833, 0.05257157676415928, 0.8109093609252805, 0.4223200179093367, 0.01887728111809797, 0.08484505781129603, 0.9998556732434711, 0.8657122249798362, 0.8768199634124171, 0.2896935801517234, 0.8594647862807968, 0.6578598336704016, 0.7757542044311296, 0.06746080882205219, 0.5586163168722117, 0.9975940555456446, 0.6368459083221631, 0.05714612380102, 0.008449196999515123, 0.011165132239251037, 0.6413056809510748, 0.05980992953427013, 0.03184794722557863, 0.026133321154815287, 0.024190959901835535, 0.8929171271862102, 0.018263852823139637, 0.07140284905868592, 0.07075200876450345, 0.6950755549669876, 0.04037332748515301, 0.02628335221546102, 0.5155373354090579, 0.018196281454354257, 0.028118001907865946]"
Partición 2,75.71428571428571,56.81818181818182,66.26623376623377,304.495465791,"[0.978774479469395, 0.05556971252460415, 0.06805695665250643, 0.7175652943765383, 0.042042600779718046, 0.8178004527510017, 0.8116446634284981, 0.4937213361517851, 0.05644994620068559, 0.0, 0.01219618008795309, 0.08890589081855575, 0.03425927997536955, 0.018548286734545637, 1.0, 0.002073786289631297, 0.8807367020749012, 0.0, 0.8251375700824115, 0.31139132325929414, 0.023610481536629802, 0.9097832707289324, 0.6948418693106535, 0.013014884951717232, 0.8812760463394422, 0.05280335727947569, 0.04827165713068188, 0.6930836817027012, 0.21409470866436306, 0.0, 0.0, 0.030326552003432206, 0.3138591481188607, 0.7316957766802444, 0.2809895493809379, 0.019877445192094226, 1.0, 0.014910097523475612, 0.0010046886270248872, 0.003835697533507372, 0.004657433406679599, 0.9834004401564314, 0.001430446007658329, 0.0247365717776588]"
Partición 3,87.14285714285714,40.90909090909091,64.02597402597402,224.765599,"[0.6401021131843427, 0.33441434422931127, 0.9035256022246444, 0.651657833587679, 0.8904115605719346, 1.0, 0.8866475286907066, 0.678259488040727, 0.07346430256868747, 0.9278897885194434, 0.07091665837410818, 0.5460159341843115, 0.048406146154840214, 0.009872509412119562, 0.9094406061688706, 0.8025683401485261, 0.7627625807882531, 0.017337715861262874, 0.5076604692554311, 0.04201437475475503, 0.09644118702992362, 0.9955252584783175, 0.07548902759133035, 0.6667767435843192, 0.0738632496765137, 0.0875292122110433, 0.014519727471235037, 0.9688491159856093, 0.9797208943585758, 0.01375951496104839, 0.00024020226379738158, 0.0003058406730024948, 0.8394524797164186, 0.0013721335035245732, 0.9232639917231704, 0.5386011687650607, 0.0018885061642614845, 0.8988322479364818, 0.686143416661453, 0.6969803207383065, 0.8443423194961598, 0.0002409863044078338, 0.03367401571165408, 0.642495413896348]"
Partición 4,84.28571428571429,50.0,67.14285714285714,320.1464145,"[0.39059106804468335, 0.9559315695413636, 0.09203504493776613, 0.4789286553365015, 0.04551891642978978, 0.7764963121836074, 0.0027096464964051848, 0.006755904021114558, 0.01847166311926352, 0.02484886803479626, 0.08518104371625135, 0.0556324159756091, 0.38032393856245117, 0.05731523983411524, 0.001026943546808997, 0.024780334602649855, 0.6804988629136405, 0.058207367846104474, 0.6986029141182775, 0.0, 0.08397624095763048, 0.4259419518067981, 0.9826198876126205, 0.35576237223084156, 0.4100485249745377, 0.7923962449449891, 0.4813862702764747, 0.7679162995849003, 0.5386833334308819, 0.010988842007788274, 0.8133389677953962, 0.0002463089496079722, 0.6377824290363179, 0.06102482894187275, 0.7961991173566546, 0.9081917477828066, 0.8378782739559609, 0.36130345252711676, 0.08546119078498084, 0.07896149960246802, 0.00553420108015712, 0.07616952916862667, 0.3157230169042118, 0.009010268080273916]"
Partición 5,85.5072463768116,61.36363636363637,73.43544137022398,304.374202916,"[0.04927592716468386, 0.05517806018894122, 0.9441212822331702, 0.6809630042390244, 0.018819260273755294, 0.7356501505632819, 0.09294431237217742, 0.0533256448234709, 0.835209808340387, 0.7937698615914341, 0.628783882541957, 0.04405771885569131, 0.08839472238676294, 0.006847118119555377, 0.037088869279465246, 0.01322217616026167, 0.01852113385832015, 0.728200483772195, 0.055293710411271145, 0.01259395301941574, 0.6604085369514339, 0.000866686081273769, 0.726422446169661, 0.03185472800661554, 0.030735694406963193, 0.05640119824541502, 0.2607388855468237, 0.29684726830843394, 0.003819305126948962, 0.19674270956486536, 0.05168241276234984, 0.029348022689090588, 0.45401143427744145, 2.656133186114374e-5, 0.020280486268334105, 0.0028801843587189695, 0.8396061587710453, 0.3903462579080872, 0.004802093476075211, 0.029619838640839908, 0.013219089396066691, 0.06853029358031834, 0.2647273671925038, 0.6827649208553984]"
Medias ,82.53002070393374,50.909090909090914,66.71955580651233,295.178892008,"[0.5282491710613763, 0.37046832555899084, 0.4040317129350527, 0.5058229575079487, 0.2841373333535601, 0.842323534954604, 0.4430793845667811, 0.3240734759281007, 0.22494360160201876, 0.5049494586179314, 0.16992986829688578, 0.30910426415188963, 0.1947408209977521, 0.022292087043686758, 0.40648029536128816, 0.368500062088908, 0.6416463009229902, 0.33611310617839585, 0.47527764880382295, 0.24509288746285232, 0.3044592560292039, 0.6215742743052903, 0.5093668079012635, 0.3252050091291411, 0.4787035141886203, 0.32519518420061727, 0.17241253284524705, 0.5470291125162319, 0.3494966747640042, 0.17255934949695537, 0.1850143024711627, 0.018414934308142377, 0.45424776246077075, 0.1636620520718677, 0.5827300543830615, 0.297562879784364, 0.5501551575899908, 0.347228812931933, 0.29449738890330435, 0.16995413680005497, 0.17880727911890484, 0.32877571692376845, 0.12675022545407644, 0.27742503530350904]"
Desviación típica,4.638961114410578,8.288446604004761,4.1437154460597005,40.243619081172326,"[0.3416111291878006, 0.37052716967625343, 0.4755974746089249, 0.29721912459669475, 0.3784979341684086, 0.10334878742267313, 0.4029829199671715, 0.2882484374096499, 0.3440267457133479, 0.453446063795286, 0.257966020234885, 0.3503285840305137, 0.1902045209452396, 0.02027986159506376, 0.5023759514139491, 0.491339755322953, 0.35771266642985994, 0.4295107059617434, 0.30990028265170183, 0.3664749217109427, 0.32494313731998037, 0.4093363930565351, 0.41503417516936875, 0.2981622468847114, 0.44738025001844345, 0.3599776498294796, 0.19804908171321467, 0.38752886424351296, 0.4139048585578408, 0.27450277940014567, 0.35235535085229863, 0.016582393625540152, 0.31026546769402286, 0.3184978370860803, 0.40778219446560776, 0.41015914875122234, 0.4740060521788151, 0.35114053842556614, 0.36318278442733726, 0.295853213531468, 0.3721463472742618, 0.41919150340065897, 0.15074862706602962, 0.35200452692693895]"
