Nombre_Fila,Clasificación,Reducción,Agregación,Tiempo,Pesos
Partición 1,100.0,25.0,62.5,222.183314709,"[0.6995011239939128, 0.27003931155569205, 0.45842786322106754, 0.9504444632965073, 0.6679142509150359, 0.05601826925480557, 0.5660544246630062, 0.0, 0.2752023954018378, 0.1319575883382639, 1.0, 0.0, 0.18222444509557983, 0.34076996317400565, 0.500640623863092, 1.0, 0.0, 1.0, 0.0655707163383864, 0.9509974789310691, 0.9063295641076187, 1.0, 0.6449762619081911, 0.0, 0.7785149948319375, 0.9692921222008225, 0.5692800295674707, 0.6443110740909086, 0.4844666952905466, 0.4332681668479417, 0.9160267478831248, 1.0, 0.0, 0.0, 1.0, 0.041256682509181686, 1.0, 0.22621452180519033, 0.5801642192140991, 1.0, 0.8703145966604751, 0.0, 0.9480585647247296, 0.0]"
Partición 2,82.85714285714286,29.545454545454547,56.201298701298704,316.208400625,"[0.4339158740638613, 0.7099886887892932, 0.522658679679532, 0.5073077346823411, 0.9698527647463868, 0.11766204822292758, 0.17768745340339479, 0.0, 0.0, 0.0, 0.9012105721075199, 0.25065828985576055, 1.0, 0.6437179785471028, 1.0, 0.8769246121200434, 0.0, 0.0, 1.0, 0.0, 1.0, 0.48709402332045787, 0.11476873705872649, 0.7226877882638744, 1.0, 0.8842569277588774, 0.12514245792869402, 0.0, 1.0, 0.5337845458449828, 1.0, 0.6305927192400343, 0.5942295016306283, 0.0, 0.6116625092314626, 0.8874776287279166, 0.0, 0.0, 0.0, 1.0, 0.7486316676443392, 0.0, 0.0, 0.9271089310136923]"
Partición 3,71.42857142857143,29.545454545454547,50.48701298701299,258.497260625,"[0.0, 0.0, 0.4347273771316026, 1.0, 0.9906742019538015, 0.0, 0.40642891765708655, 0.0, 1.0, 1.0, 0.11835619188255003, 1.0, 0.0, 0.46218676098582706, 0.9899687937000442, 0.6804816519063934, 0.6819193179745907, 0.4366568821205431, 0.3588093392709832, 0.0, 0.7243020728906011, 0.8019843217714332, 0.0, 0.0, 0.0, 0.1591451921084388, 0.05521433963615069, 1.0, 1.0, 0.9715232115014695, 0.6721375840411432, 0.34020887009946893, 0.0, 0.4591293146102118, 0.42260548892036615, 0.6924623961451709, 0.0, 1.0, 0.0, 0.9076058984856279, 0.7315830045837082, 0.2172147501795228, 0.10055760122178894, 1.0]"
Partición 4,72.85714285714285,18.181818181818183,45.51948051948052,334.712967375,"[0.7643746438408447, 0.21434199882198363, 0.8885356562945755, 1.0, 0.6686916312290553, 0.7635097833548244, 0.933206800126507, 0.4440897307842368, 0.0, 1.0, 0.6762743763965535, 0.5174554255954441, 1.0, 0.5794151231374567, 0.7775461253325571, 0.6683854520944362, 0.2927764643472073, 0.44030334414670014, 0.9010025303442619, 0.0, 0.0, 0.8091784481289273, 0.39194823876193274, 0.09927119474517948, 0.8278737526154878, 0.40934059283007973, 1.0, 1.0, 0.068107282200264, 0.02593866662321938, 0.6391552468776873, 0.0, 0.1660921446056035, 1.0, 0.0, 0.14400393120201227, 0.5690139776082699, 0.24179133859784885, 0.8855202854027974, 0.40756102280157536, 1.0, 0.8887426344349032, 0.6216496873043329, 0.7188519999878793]"
Partición 5,100.0,29.545454545454547,64.77272727272728,390.998155958,"[0.6142007018903074, 0.42577793712687007, 0.9678810632986113, 0.0, 0.3971842576129329, 0.27403903724071677, 0.3058863703054047, 0.07916493221774541, 0.722794278795069, 0.47089399897612727, 0.7951666027544668, 0.1882527925029014, 0.1439106940173684, 0.9047154777536082, 0.04891780393923153, 0.7468722441700746, 0.0, 1.0, 0.8815671626098922, 0.5114560260926534, 0.18664623362536414, 0.6627212561577311, 0.10743918661740531, 0.08896112425960749, 0.7588941520311069, 1.0, 0.0, 0.0, 0.6769661351535543, 0.5435496280194387, 0.6857169896456407, 0.07773028120355219, 0.06194016988243506, 0.5930087998527191, 0.06949590775363518, 1.0, 1.0, 0.8712742643007314, 0.0, 0.0, 0.0, 0.5035165868505469, 0.8993770397310107, 1.0]"
Medias y (std en caso de pesos),85.42857142857142,26.363636363636363,55.89610389610389,304.5200198584001,"[0.3070320828235545, 0.2642246416885597, 0.2535284930080612, 0.43860453798211063, 0.2467120091509728, 0.3088736725220858, 0.2915046531501278, 0.19282355082457675, 0.4471492440655058, 0.4701560076918008, 0.3458318338469291, 0.3874773628703387, 0.49288312487844155, 0.2123803432668921, 0.39907864440086444, 0.14159583974057885, 0.30030219808028463, 0.42695322895642446, 0.4077697097338453, 0.4296013910267586, 0.44538541400527215, 0.19066822403055314, 0.26327264846195736, 0.3058150595850903, 0.3880576898897595, 0.3782393300902487, 0.42735910098262336, 0.5041479318821553, 0.39103831687041707, 0.3371002757552112, 0.16373004994222068, 0.41235139278980115, 0.24965425437171346, 0.42432446196009915, 0.40999743636434177, 0.4359739221832973, 0.5009516801260008, 0.43997403462092327, 0.4156592606033641, 0.4449123821252886, 0.3898401233904177, 0.3783164608587704, 0.44261759656102884, 0.4235778989082043]"
