Nombre_Fila,Clasificación,Reducción,Agregación,Tiempo,Pesos
Partición 1,80.28169014084507,17.647058823529413,48.96437448218724,263.738427333,"[0.6087345767345929, 0.8700837078874784, 0.20275473490510626, 0.007122111329395331, 0.980506945167453, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.30303925748432914, 0.97891005235755, 0.7806337805980961, 1.0, 0.7561134418191249, 0.9494311913626197, 0.2799473619376517, 0.0, 1.0, 0.5927359107091233, 0.859086537059763, 1.0, 0.2146188981216146, 0.6186685889612451, 1.0, 0.8859972721990907, 1.0, 1.0, 0.0590530546158439, 0.6669386723779369, 1.0, 0.0, 0.7824797073070715]"
Partición 2,75.71428571428571,23.529411764705884,49.621848739495796,244.379961,"[0.8418174216521113, 1.0, 0.0, 0.2585874899441195, 1.0, 0.16863944174193835, 0.08462687937868013, 0.8940722862642132, 0.2565306181595156, 0.4160271551710504, 1.0, 0.1334026010227719, 0.9420711141215248, 0.15922607868840208, 0.3551833475551586, 0.09577356805117918, 1.0, 1.0, 0.20947545814639845, 0.5191281086698021, 0.6193861256151194, 0.0, 0.46190805993552553, 0.7639596699047588, 0.4780390277103884, 0.5612236679514662, 0.5396141738406547, 0.5603089428869421, 0.7365222337277421, 0.0, 0.0, 0.0, 0.30394415925570023, 0.0]"
Partición 3,87.14285714285714,26.470588235294116,56.80672268907563,251.499282916,"[0.9207310922561484, 0.11272308305422749, 0.37235202647639737, 0.3997840660593977, 1.0, 0.37672360368443336, 0.2659583869673646, 0.3392749318179423, 0.0, 0.3649193362228988, 0.10525672693900288, 1.0, 0.20941441296443775, 0.0, 0.8533175073590323, 0.5958897910017449, 0.11787965797762476, 0.0, 0.09729938058983277, 0.0, 0.7169057091674962, 0.7980969319227171, 0.0, 0.3343882247280722, 0.0, 0.8678894778015236, 0.0, 0.572650859738591, 0.7866187289827504, 0.9500862191347144, 0.09475538231361177, 0.8988968722492497, 1.0, 1.0]"
Partición 4,85.71428571428571,23.529411764705884,54.621848739495796,232.259837584,"[0.0, 0.0, 0.4529944412148259, 0.0, 0.30876649993575184, 0.16517274819514033, 0.3749969611497006, 0.795949140116762, 0.9170906501246161, 1.0, 0.19522795145203453, 0.5625080119848829, 0.0, 0.9216946661119074, 0.5542526443003327, 1.0, 0.39303543352377257, 0.5268344543631935, 0.44064896294618106, 0.0, 0.6885082815004768, 0.8695921112874079, 0.8138740618823425, 0.03932961578782406, 0.722911688039552, 0.2422644135617793, 0.07735555497936886, 0.19073897724994907, 0.48777195810528734, 0.12544653525662097, 0.5688249353542858, 1.0, 0.06881856286675309, 0.7242538117904502]"
Partición 5,98.57142857142858,11.764705882352942,55.16806722689076,519.963952583,"[0.9542196214538344, 0.46438569244178646, 0.0, 0.0, 0.9900510130496407, 0.6106727295485578, 0.929276489331261, 0.2155986413854028, 0.5811680054781947, 0.0, 0.7339617003229117, 1.0, 1.0, 0.355654203412624, 0.9350344362845275, 0.0, 0.23788968664252466, 0.4126641010166193, 0.7655187900403958, 0.3302649406066175, 0.9035733840372147, 1.0, 0.5779773158107638, 0.23278055420928756, 0.5752102523581796, 0.8152756424497352, 0.7171349902840541, 1.0, 0.7753495104712802, 0.3597711604675149, 0.1196055436779247, 0.7567810036252838, 0.7879819890682034, 0.8658464157474031]"
Medias y (std en caso de pesos),85.48490945674044,20.58823529411765,53.036572375429046,302.36829228320005,"[0.3955064882184196, 0.4437499333474253, 0.20830330131988317, 0.18585555523600272, 0.30594446629076993, 0.2352895885420732, 0.41000552604340945, 0.3495074493412714, 0.42627651841955944, 0.43574993923975913, 0.43591808162844925, 0.3960127030597321, 0.4821156433538989, 0.3960903003313783, 0.2743466084687804, 0.42943058312125365, 0.4093556175519893, 0.367773263046825, 0.306487604280124, 0.4166887309679108, 0.12224467824084624, 0.4011077262399343, 0.3811230891913997, 0.271454850313812, 0.2818237732259011, 0.30009184449215975, 0.39072705587538337, 0.3423674050678718, 0.18245940120236387, 0.38881314847805526, 0.30458202330752926, 0.4206949393431859, 0.4427951332865186, 0.3910399623181953]"
