Nombre_Fila,Clasificación,Reducción,Agregación,Tiempo,Pesos
Partición 1,84.28571428571429,50.0,67.14285714285714,535.57741825,"[0.0, 0.06286160373582855, 0.24926568454214282, 0.3181655131483691, 0.0, 0.19013621148135407, 0.009013733952045145, 0.7193388186328917, 0.06987374094903288, 0.29134575642899546, 0.06314026587268678, 0.08016526626165942, 0.7957560167565865, 0.0, 0.001318618670503259, 0.16250166373654784, 0.76673158618994, 0.0019442376660634918, 0.019921950276707786, 0.6752170752715929, 0.02195053718147688, 0.9921358785419407, 0.7153858257543559, 0.3065953215705731, 0.00329950840286441, 0.07576504379348889, 0.006608918606352243, 0.0, 0.3162120845376766, 0.003150639619127546, 3.0349891125277966e-5, 0.035899593556691305, 0.8990566643471397, 0.012398859712987906, 0.0, 0.9917401384301145, 0.8068941205517712, 0.8228105922383089, 0.9819334752678301, 0.00244728506560178, 0.2625834677304241, 0.7912883174202935, 0.4566304269242722, 0.7540244518417232]"
Partición 2,80.0,52.27272727272727,66.13636363636364,370.209585875,"[1.0, 0.44679948026708316, 0.8593928769277284, 0.0, 0.9986715080210318, 0.4145790289938874, 0.0, 0.6521898256630098, 0.07364446985376684, 0.004722801854666055, 0.0, 0.0, 0.0, 0.07498792350129466, 0.02961757387737787, 0.6979581509494809, 0.06244428080071652, 0.4303730485736786, 0.9715317067447008, 0.0, 0.9088588744497813, 0.9988059838166976, 0.0, 0.9840589092649027, 0.0016263860290352497, 0.6018426915762978, 0.19388559404219943, 0.7382842507408672, 0.08256273387974108, 0.0, 0.08593530914201652, 0.00023895152993171553, 1.0, 0.0007976310617912698, 0.0361351276817245, 0.957525435214992, 0.06110792569511901, 0.5699971810239866, 0.002664614637291082, 0.30063935953246923, 0.0, 0.04894970027280827, 0.7485207935410064, 0.9551379990441516]"
Partición 3,81.42857142857143,54.54545454545455,67.98701298701299,290.493207208,"[0.05916397407216735, 0.3112880801823126, 0.6299806304197825, 0.0001187542352466049, 0.7799173849825155, 0.3609454062812088, 0.02646313975287704, 0.5622800618990251, 0.0, 0.3287557674066079, 0.01110659628541062, 0.0675367687952214, 0.8887630164371503, 0.07679580148289918, 0.9948069941705926, 0.81853755451115, 0.45066216444358537, 0.023161163798976068, 0.01724488491781562, 0.02419847565879516, 0.023853465465065126, 0.37707022187694056, 0.9358319474165786, 0.6856147235697403, 0.024030271719073962, 0.31416687211085087, 0.43271124426559426, 0.006582676370782027, 0.09787831320441727, 0.02170025719363545, 0.0023971726557436047, 0.033759662342777955, 0.015133991365709311, 0.9828211646345116, 0.024963572540137226, 0.03722790929034561, 0.7134586583811866, 0.05789788559017446, 0.9588132380531741, 0.09211293279769035, 0.08891246246772877, 0.03356970797249577, 0.421346412579651, 0.9250757956495971]"
Partición 4,92.85714285714286,54.54545454545455,73.7012987012987,523.778809208,"[0.5780827975820602, 0.9966372366996138, 0.09305191206252397, 0.8469473295659679, 0.9511851095696829, 0.05770183378880482, 3.4865741398633904e-7, 0.770137754580561, 0.005434287265009712, 0.009420561938869464, 0.0, 0.03624981657263187, 0.0, 0.2275431876135331, 0.06375611406002607, 0.048568740684768776, 1.0, 0.9386604674490598, 0.012784902143694937, 5.2774521013623514e-5, 0.13760061397063172, 0.007384378828595809, 0.866361500142639, 0.021763609336269262, 0.9974473765796773, 0.9695061236678031, 0.2828178301903134, 0.2265330555674919, 0.04040980537655946, 0.012894784938611388, 0.01648623198625624, 0.0, 0.21471626141042255, 0.9082801285887209, 0.022307796944066073, 0.004904773925111692, 0.19631559429259432, 0.8957145863821203, 0.008390340356856301, 0.0027346952714998813, 0.9650417932286582, 4.36798358293352e-5, 0.5840280103053804, 0.07813914766353709]"
Partición 5,84.05797101449275,68.18181818181819,76.11989459815547,374.544262167,"[1.0, 0.013393753878739678, 0.007790817822741612, 0.018068387490085824, 0.04784510303516948, 0.9937306637352301, 0.6226244574927275, 0.052217456954930776, 0.015823073140504972, 0.04246177155027349, 0.9101098852054804, 0.6693214389397366, 0.0018323500023268912, 0.0317362383108488, 0.07007077228839381, 0.00989922036793094, 0.6888519300339764, 0.08751696902114404, 0.8857932245818967, 0.0025588378969597244, 0.04223964825756437, 0.2077501254937417, 0.09157733992988307, 0.04227047630516638, 0.004890803194309018, 0.07322793837984445, 0.017374159439581295, 0.01336234267597087, 0.9924825093594685, 0.03231525216274461, 0.050642151285610566, 0.00992310071651239, 0.1575647609237123, 0.6712179834834758, 0.07320103298478789, 0.04418618527907919, 0.058727595090058454, 0.037872182517419826, 0.8682068683834153, 0.002681519277050609, 0.9082674236401386, 0.8670453318918538, 0.002529632103970352, 0.014771214539425164]"
Medias ,84.52587991718426,55.909090909090914,70.2174854131376,418.92065654160007,"[0.5274493543308456, 0.3661960309527156, 0.36789638435498384, 0.23665999688793385, 0.5555238211216799, 0.4034186288560971, 0.13162033597101275, 0.5512327835460837, 0.03295511424166288, 0.13534133183588248, 0.19687134947271556, 0.17065465811384986, 0.3372702766392127, 0.08221263018171515, 0.23191401461337868, 0.34749306604997565, 0.5937379922936437, 0.29633117730178443, 0.3814553337329632, 0.1404054326696723, 0.2269006278649039, 0.5166293177115832, 0.5218313226486913, 0.4080606080093303, 0.20625886918499198, 0.406901733905657, 0.18667954930880812, 0.19695246507102243, 0.30590908927157257, 0.014012186782823798, 0.031098242992150443, 0.015964261629182675, 0.4572943356093968, 0.5151031534962975, 0.03132150603014314, 0.40711688842792865, 0.36730077880214596, 0.476858485550402, 0.5640017073397134, 0.08012315838886237, 0.44496102941338994, 0.3481793474786562, 0.4426110550908561, 0.5454297217476868]"
Desviación típica,4.994083232808848,7.114761746590242,4.417558443731101,106.58291931450766,"[0.4864838100513172, 0.3947939761591991, 0.3638494538205245, 0.36702717300969867, 0.4923475895427796, 0.35895902260672063, 0.27469218956313723, 0.28961599069332034, 0.035901082722315236, 0.16069410207326298, 0.39956802036330835, 0.28048077527712845, 0.4621619027937738, 0.08733454648778753, 0.4273681373906355, 0.3815284595251682, 0.3559374818609784, 0.39857340613751896, 0.5004548829915426, 0.2991411822966193, 0.3841789653878617, 0.45629330784108163, 0.44299755223008064, 0.4189669814263082, 0.4423806531880425, 0.3821371286293472, 0.1809114687735489, 0.3172740836008273, 0.3984781929068784, 0.013319832966770292, 0.03671356854466902, 0.017696979953319338, 0.4565827152057117, 0.47826297400662504, 0.026831757029206312, 0.5184218962504753, 0.36444306483559985, 0.40988872529317993, 0.511587531659446, 0.12921965083309211, 0.45911852787384083, 0.44025092820630846, 0.2774436474163183, 0.4624561350111409]"
