Nombre_Fila,Clasificación,Reducción,Agregación,Tiempo,Pesos
Partición 1,89.74358974358975,40.90909090909091,65.32634032634033,562.729676458,"[0.1439039778453505, 0.0, 0.07931784601095732, 0.8606802910192248, 0.6572504880199384, 0.45243941532548126, 0.9527309844931884, 0.08388515046504755, 0.9467237180964382, 1.0, 0.03612731904979012, 0.0, 0.4146893175973134, 0.6027647170052614, 0.018890662201075048, 0.21643636785657994, 0.0, 0.6132182483937193, 1.0, 0.0, 0.6886051119885503, 0.0]"
Partición 2,97.43589743589743,27.272727272727273,62.354312354312356,634.175512625,"[0.9676590539226559, 0.10894346099797408, 0.7384667141600137, 0.0, 0.3801433290487517, 0.08718745809094564, 1.0, 0.18535794805550077, 1.0, 0.0, 0.6942223482416788, 0.1889315396794984, 1.0, 0.9319939412013782, 0.43534939076027257, 0.18709725421600043, 0.35867276631714834, 1.0, 0.038683014541779026, 0.0, 0.0, 0.46582780146855607]"
Partición 3,92.3076923076923,22.727272727272727,57.51748251748252,565.580829583,"[0.7169137003384154, 0.0, 0.6613460040758304, 0.0, 0.17510656149509143, 0.019666261542584912, 1.0, 0.30038082687623774, 0.41599213505049315, 0.14270895595313168, 0.3513722419022447, 0.0, 0.13704394503531298, 0.5237325907148224, 1.0, 0.0, 0.11740610970367465, 0.16645208823107682, 0.9669256245376496, 0.6012814823901108, 0.989839671712143, 1.0]"
Partición 4,92.3076923076923,22.727272727272727,57.51748251748252,561.4586455,"[0.9357707752753741, 0.030923589935593958, 0.0, 0.8285801949094531, 1.0, 0.0, 0.0, 1.0, 0.11077123830249538, 0.7673886444951201, 0.30060545259381244, 1.0, 1.0, 0.22968234765563866, 0.851666294959704, 0.38153905684294087, 0.3777868967777529, 0.33741378428520846, 0.28118019985501674, 0.8308887855460039, 0.0, 0.8949051287625768]"
Partición 5,89.74358974358975,18.181818181818183,53.96270396270397,677.872999833,"[1.0, 1.0, 0.5726385960899718, 0.7140662016149388, 0.5599873630619975, 0.6956189002494159, 0.521272508330476, 0.0, 1.0, 0.7646686154571543, 0.9537093376354886, 1.0, 0.854798522910078, 0.9191953106719183, 0.4199245661716469, 0.9828851604542346, 1.0, 0.0, 0.6554652994657603, 0.0, 0.0, 0.5259559391466682]"
Medias ,92.3076923076923,26.363636363636363,59.33566433566434,600.3635327998,"[0.7528495014763592, 0.2279734101867136, 0.41035383206735465, 0.4806653375087233, 0.5544975483251557, 0.25098240704168556, 0.6948006985647328, 0.3139247850793572, 0.6946974182898853, 0.5349532431810812, 0.46720733988460295, 0.43778630793589973, 0.6813063571085409, 0.6414737814498037, 0.5451661828185397, 0.3535915678739512, 0.37077315455971516, 0.4234168241820009, 0.5884508276800412, 0.28643405358722296, 0.3356889567401387, 0.5773377738755602]"
Desviación típica,3.1403714651066332,8.743356391668792,4.485552031330304,53.128855863607264,"[0.3580477404287681, 0.4338679428547136, 0.3445890922516462, 0.44215676225238165, 0.30959556432442464, 0.3088748332227394, 0.43751608631120703, 0.39964955745475894, 0.40883462646041874, 0.4367763750835967, 0.3588955108981389, 0.5189920205564181, 0.387471620440409, 0.2943062926729853, 0.3890781521602966, 0.3769450855383539, 0.38658428141852175, 0.39407548282764154, 0.4224235787717057, 0.40052879413948567, 0.4718379482315813, 0.3961962437707824]"
