Nombre_Fila,Clasificación,Reducción,Agregación,Tiempo,Pesos
Partición 1,83.09859154929578,29.41176470588235,56.25517812758906,159947.33475,"[0.023047526666472834, 0.06531947545690608, 0.0, 0.7015544788253212, 0.9910686538209613, 0.11696805651635472, 0.5335470654151966, 1.0, 0.0, 0.0, 1.0, 1.0, 0.5780997815975044, 0.04554684534444634, 0.0, 0.0, 0.7195622540606693, 1.0, 0.27371703565171857, 0.5153241167617633, 0.8604514259294904, 0.6788451155574364, 0.423877111613915, 1.0, 0.0, 1.0, 0.3532955739382612, 0.6121808455783762, 0.4356044107512864, 0.11250659410764235, 0.07956455130728712, 0.4245159120759609, 0.2793015114131665, 0.9275396386404108]"
Partición 2,85.71428571428571,23.529411764705884,54.621848739495796,155736.745459,"[0.5181982797114584, 0.0, 0.4813377274435352, 0.12285699837921127, 0.29597713668211584, 0.8914945785248871, 0.3205979082578406, 1.0, 1.0, 0.13729589924234165, 0.021367043725086535, 0.0, 1.0, 0.0, 1.0, 0.5600044093452607, 1.0, 0.6304341455641179, 1.0, 0.0, 1.0, 1.0, 0.5482323052561621, 0.9819610071545278, 0.08831000739620423, 0.06797170771115368, 0.34975276228677166, 0.8409231627898442, 0.3624989197050857, 0.5619586891739907, 0.0, 0.5849350540270861, 1.0, 1.0]"
Partición 3,80.0,29.41176470588235,54.705882352941174,141024.197292,"[0.06932586288523597, 0.0, 1.0, 0.0, 0.6281186291677163, 0.267535244927498, 1.0, 0.9146796375419257, 0.9172831416776713, 0.6755954191837718, 0.0, 0.3983506314630196, 0.9700527657465582, 1.0, 0.28023073818445327, 0.1590907517744015, 1.0, 1.0, 0.9964793920739876, 0.0, 0.5588757137800343, 1.0, 0.8494231728807096, 0.0, 0.0, 0.90550525380756, 0.3876935757012215, 1.0, 0.0, 1.0, 0.42409397162006957, 0.0, 0.0, 0.10863705484856163]"
Partición 4,90.0,32.35294117647059,61.17647058823529,161423.94024999999,"[0.035141512699009086, 0.0, 0.6240583757910384, 0.8133356358615813, 0.1669287161531558, 1.0, 0.027531704997342976, 0.0, 0.9124449998034463, 0.9948446488788656, 0.0, 0.5972527650564323, 0.0, 0.941452441559454, 1.0, 0.7803970421840537, 0.33422869202033834, 0.0, 0.5026679082220763, 0.7206153567250937, 0.5056379938993083, 0.0, 0.36664955676665306, 0.04002093434963499, 0.6322870492850399, 0.3175086195391874, 1.0, 0.5889048649158206, 0.04332121157459837, 0.42895454938510363, 0.24113962555246807, 0.5346325431754423, 0.0, 0.9332125969499832]"
Partición 5,87.14285714285714,20.58823529411765,53.865546218487395,155231.52470799998,"[0.21341589470402433, 0.9423640623438341, 0.15042373252242147, 0.0, 0.03720871146106197, 1.0, 0.22221396376823987, 0.23335108072694993, 1.0, 0.6737184825153243, 0.39071477338436295, 0.3917517853937811, 0.0, 0.05547328184340522, 1.0, 0.0, 0.5953834382351683, 0.7565741791400202, 1.0, 1.0, 0.5884953966207686, 0.7715646242706142, 0.6502611500226297, 1.0, 0.4071386853301637, 1.0, 0.27145692718666875, 0.0, 0.8786778919811149, 1.0, 0.27831776831863675, 0.09789137001757253, 0.5659228589211233, 0.19982510084398805]"
Medias ,85.19114688128772,27.05882352941176,56.124985205349745,154672.7484918,"[0.17182581533324012, 0.20153670756014802, 0.451163967151399, 0.3275494226132228, 0.42386036945700223, 0.655199575993748, 0.420778128487724, 0.6296061436537751, 0.7659456282962236, 0.4962908899640606, 0.2824163634218899, 0.47747103638264665, 0.5096305094688125, 0.40849451374946105, 0.6560461476368907, 0.29989844066074317, 0.7298348768632351, 0.6774016649408277, 0.7545728671895564, 0.4471878946973714, 0.7026921060459204, 0.6900819479656102, 0.5676886593080139, 0.6043963883008325, 0.22554714840228157, 0.6581971162115803, 0.47243976782258457, 0.6084017746568082, 0.34402048680241704, 0.6206839665333473, 0.20462318335969226, 0.32839497585921235, 0.369044874066858, 0.6338428782565886]"
Desviación típica,3.8253989746693686,4.832846095633817,2.9543523590863,8079.7141133016485,"[0.20798283390617198, 0.4150998185377271, 0.3956063502026003, 0.3976003848406407, 0.385783026725052, 0.42824840780525963, 0.3715916317673093, 0.47672635903035965, 0.430290806357133, 0.4145384681033617, 0.4342578649420523, 0.3636518250305374, 0.4941116890209192, 0.5140879450591412, 0.4812864343292305, 0.3529302252861647, 0.2831366088716538, 0.41093996584401726, 0.34411704436758345, 0.44298994679478587, 0.21554254397875502, 0.4108154043490787, 0.19213900181552002, 0.5337073457904384, 0.28239595359630687, 0.4356760328092832, 0.2979694859158951, 0.3801192235020755, 0.3547385509016241, 0.3828231889319735, 0.16766192018567744, 0.2638944641014899, 0.42347001698822245, 0.43993284754204565]"
