Nombre_Fila,Clasificación,Reducción,Agregación,Tiempo,Pesos
Partición 1,94.87179487179486,68.18181818181819,81.52680652680652,88.28390025,"[0.6578306753094901, 0.024752882849395228, 0.033934054726704944, 0.02338303850934524, 0.03842275528546282, 0.0, 0.019408488376001513, 0.05700927932175348, 0.06578298031350507, 0.00857507111446779, 0.03683154583000616, 0.5615580757011226, 0.006221663344287472, 0.0, 0.09934464898624731, 0.986220507487076, 0.7921262657122075, 0.7683662481499298, 0.0, 0.7043667576079569, 0.18664335257541478, 0.0]"
Partición 2,100.0,59.09090909090909,79.54545454545455,101.643242667,"[1.0, 0.9580118152498663, 0.021844476967712634, 0.24691665053335723, 0.0, 0.0, 0.04725274986476978, 0.09095118084367299, 0.0, 0.0003155613326610277, 0.016544010202371968, 0.030545575234169446, 0.047717410391580804, 0.026133985898809636, 0.8735019276316586, 0.8497043341684443, 0.5326857228304849, 0.6806515687169895, 0.003672150683226489, 0.39283615040530534, 0.055035503138160524, 0.6581488700475993]"
Partición 3,89.74358974358975,72.72727272727273,81.23543123543124,75.89599775,"[0.36356785665231156, 0.8169786228147197, 0.021150705326957127, 0.0008666622439350452, 0.0009358412294772919, 0.20029951361738474, 0.06171987111164806, 0.03831955343837956, 0.07377430066540258, 0.046737988428503185, 2.3648457244619983e-5, 0.0004774306139664124, 0.021602889529407938, 0.0, 0.0923297704264763, 0.892523416776083, 0.8647799475991957, 0.42444911150636483, 0.09064653658200958, 0.0014396058163921065, 0.0029210388018267785, 0.03432932945393358]"
Partición 4,92.3076923076923,54.54545454545455,73.42657342657343,88.233446167,"[0.6278866683382822, 0.6170094208013167, 0.474501721489652, 0.027666599670699708, 0.7073872107428482, 0.4075055913613064, 0.008571826353355924, 0.06315336472594099, 0.08614638427674737, 0.0, 0.08197909140728527, 0.0017709019679079648, 0.0027163554620788996, 0.06909412884077018, 0.3325624859429337, 0.09652673849110147, 0.08905723917899977, 0.9605348415610956, 0.5187110272652133, 0.747028229643991, 0.0068147043687657805, 1.0]"
Partición 5,89.74358974358975,63.63636363636363,76.68997668997669,102.4885875,"[0.7189451190722304, 0.0, 0.0, 0.0, 0.7552657026417475, 0.6942009113689078, 0.0, 0.0, 0.06783647919039794, 0.0073699404703700564, 1.0, 0.08036631796355362, 0.0, 0.0, 0.9987702623309983, 0.004856724518670758, 0.0, 0.795285583179924, 0.0, 0.0028933027780330437, 0.956462692201957, 0.7229374426904178]"
Medias ,93.33333333333334,63.63636363636364,78.48484848484848,91.3090348668,"[0.6736460638744629, 0.48335054834305957, 0.11028619170220533, 0.05976659019146745, 0.3004023019799072, 0.26040120326951977, 0.02739058714115506, 0.049886675665949405, 0.058708028889210596, 0.012599712269200411, 0.2270756591793816, 0.13494366029614402, 0.01565166374547102, 0.019045622947915963, 0.4793018190636628, 0.5659663442882751, 0.4557298350641775, 0.7258574706228609, 0.12260594290608988, 0.36971280925033567, 0.24157545821722498, 0.48308312843839013]"
Desviación típica,4.29056423863628,7.186994682200865,3.4187647892851856,11.044802469942104,"[0.22751452668777145, 0.4467704320856043, 0.2039685740964653, 0.10538093295961011, 0.39404708356295315, 0.29540297652970693, 0.02617780151296313, 0.033673093236925196, 0.033763412483858196, 0.01948475854430425, 0.4331668454736189, 0.24067283622052082, 0.019779098072573373, 0.030179898491600392, 0.4303743831102242, 0.4740722199907854, 0.3964042245361241, 0.19659050073883644, 0.22479453002243513, 0.3623108414126045, 0.40649323236662904, 0.44444640822610404]"
