Nombre_Fila,Clasificación,Reducción,Agregación,Tiempo,Pesos
Partición 1,87.32394366197182,61.76470588235294,74.54432477216238,294.435845125,"[0.03764341072784701, 0.06523205264704741, 0.6313408569936138, 0.21252622648445108, 0.03599611611277281, 0.0, 0.026624314506793187, 0.671109686927053, 0.29138891204097933, 0.9791742244445577, 0.010022645615752189, 0.013921376074319354, 0.059648968270055454, 0.4560233788704058, 0.0, 0.09213999959197582, 0.3235542603988085, 0.0, 0.0, 6.935629455242894e-7, 0.00019739359270518506, 0.15756544182144805, 0.018739629724611264, 2.3395309207426747e-7, 0.0014551652900993087, 0.010805737317719223, 1.0, 0.0002978159117045574, 0.6488023751772549, 0.0, 0.6812637999880317, 0.06843365552204028, 0.8411763298741317, 0.9398728176963197]"
Partición 2,91.42857142857143,58.8235294117647,75.12605042016807,247.37117225,"[0.003380333352026136, 0.8800752292058581, 0.33200779984578427, 0.9998600114758244, 0.0017317670558647915, 0.050386411555209384, 0.03518942457523934, 0.06376831884385586, 0.012807436706369824, 0.02159084832836393, 0.08284782513461506, 0.08280729295503572, 0.8900671006407073, 0.005091714838011417, 0.06224331806160846, 0.6573529374219729, 0.4358815423294143, 0.09693852787754118, 0.6298252735628407, 0.04459873173339096, 2.9317805308617663e-5, 0.09010112156854543, 0.8442276079297055, 0.5652379727434546, 0.002196373865016477, 0.0003649789921560418, 0.5295665065349215, 0.8584707943397666, 0.0, 0.005211644530201446, 0.7054752603171935, 0.687037247245271, 0.07486330209306355, 0.9966098757192848]"
Partición 3,85.71428571428571,50.0,67.85714285714286,184.478340208,"[0.05830412035639614, 0.8486536750244817, 0.5303425101775906, 0.1854699618674398, 0.16234114964396237, 0.027490794606428035, 0.07462936181254776, 7.450420918217733e-7, 0.05062637670805056, 0.7085473163914011, 0.7612772744190054, 0.8971006993941446, 0.8355927523223416, 0.3685360707087699, 0.891669288530641, 0.06498517626241308, 1.0, 0.49160777264343775, 0.09836555598849034, 0.019224216535116925, 0.02870143582604605, 0.5857955210273309, 0.00012338481649308767, 0.021926086103697166, 0.01329089450605228, 0.1452799790441914, 0.6194210309198644, 0.0007066951017173039, 0.010951779867613413, 0.00031856104983579595, 0.690020385897153, 0.002267494837511866, 0.8148488659123382, 0.027564867636663746]"
Partición 4,87.14285714285714,61.76470588235294,74.45378151260505,293.94076375,"[0.00458316949099931, 2.747968019649285e-5, 0.9009464678007879, 0.832741446022836, 0.005244754844412856, 0.0025234193618030912, 0.2320633656538405, 0.000170380523046915, 0.12738805803808528, 0.09757622279907441, 0.019482808016919862, 0.9105037115784786, 0.010605478393353891, 0.0009231048447410951, 0.719150039809268, 0.0, 0.06402582735435396, 0.6230653354128075, 0.0, 0.19061118482135728, 0.5497717580885535, 0.8364656209557846, 0.0, 0.07115533033650163, 0.04010502501532827, 0.022663913246494864, 0.0, 0.13132340447794072, 0.6336058110630718, 0.03785273368388341, 0.2633910721011518, 0.0034240123388821894, 0.000418970183614069, 0.0]"
Partición 5,90.0,58.8235294117647,74.41176470588235,246.152865208,"[0.0002971472473818407, 0.08961663252541414, 0.39815842189764544, 0.9869156191122465, 0.9376210619192357, 1.0, 0.8532049653462624, 0.0006789598373413214, 0.004273219174748317, 0.01972025050743935, 0.0, 0.0048308211129492245, 0.5843102808282556, 0.02446620581554651, 0.0, 0.9501333222701149, 0.0, 0.029466398864397902, 0.9205189633107767, 0.01003539055556422, 0.6632661011272126, 0.0, 0.21934895222225198, 0.04932230174929381, 0.3509132583343505, 0.008029615302487811, 0.7026732294400501, 0.03869833648836673, 0.03078642123966877, 0.19729200507955297, 0.06548923626965901, 0.09213288931402189, 0.8135195940979383, 0.00841993067580614]"
Medias ,88.32193158953721,58.23529411764706,73.27861285359214,253.27579730819997,"[0.020841636234930086, 0.3767210138165996, 0.5585592113430844, 0.6435026529925596, 0.2285869699152497, 0.21608012510468808, 0.24434228637893662, 0.14714561823467778, 0.09729680053364667, 0.3653217724941673, 0.17472611063725849, 0.3818327802229855, 0.47604491609094274, 0.17100809501549494, 0.3346125292803035, 0.3529222871092953, 0.36469232601651536, 0.2482156069596369, 0.32974195857242156, 0.05289404344167499, 0.24839320128796522, 0.3339855410746218, 0.21648791493861239, 0.14152838497720788, 0.08159214340216937, 0.037428844780609864, 0.5703321533789671, 0.20589940926389913, 0.26482927746952173, 0.048134988868694724, 0.4811279509146377, 0.17065905985154545, 0.5089654124322172, 0.39449349834561487]"
Desviación típica,2.326646628990102,4.832846095633819,3.044357224566519,45.1842890124151,"[0.025870099582594546, 0.44649698213205885, 0.22381707869320108, 0.41117787494491526, 0.4017319122850524, 0.4387048551066226, 0.35029025299568173, 0.29419208672383995, 0.1188982750888418, 0.4483016970629282, 0.329484755040962, 0.4774671461730493, 0.41905544399448097, 0.22258857090788212, 0.43482680654282346, 0.4256783889839044, 0.39805053751295727, 0.2881401670515204, 0.4213258903219384, 0.07874492215160986, 0.32958261745277756, 0.35987654127019275, 0.3629222779071993, 0.23838994882171158, 0.15136522720101314, 0.0608208538603755, 0.36451301069772846, 0.36869474398923974, 0.34380076353842304, 0.08485184392303767, 0.2975680645753957, 0.29137008487921634, 0.4312035935828978, 0.5242368915388423]"
