Nombre_Fila,Clasificación,Reducción,Agregación,Tiempo,Pesos
Partición 1,97.43589743589743,0.0,48.717948717948715,80778.381,"[0.12756805576764668, 0.7003933542612721, 0.5527027347946795, 0.2425147271632873, 0.2581846774878672, 0.2711867909579971, 0.12933807823272458, 0.6000865647657059, 0.208032682252635, 0.32645590500990507, 0.5331261559420437, 0.5406378265592544, 0.3568468202207258, 0.877069585304326, 0.7250690652873306, 0.4798942202474028, 0.9723702443983592, 0.649228175990929, 0.7259353466611052, 0.34247889609337795, 0.13806670234650287, 0.3738324843388924]"
Partición 2,100.0,0.0,50.0,88692.281166,"[0.4084817274117656, 0.2805004750572425, 0.1768747202024894, 0.6958657333660113, 0.67567125088128, 0.18446119523991417, 0.11854223216956618, 0.8075194107662464, 0.308907789240465, 0.11662011061157364, 0.3709603734979516, 0.17618462684566816, 0.31201369105834575, 0.4779751499166148, 0.6340193234587517, 0.93726208649648, 0.9595128211459139, 0.792605669548106, 0.7977561452408349, 0.12152759125817175, 0.5160072785861367, 0.2994952137837132]"
Partición 3,89.74358974358975,4.545454545454546,47.14452214452215,66994.421667,"[0.0014068208071391429, 0.9671411355731754, 0.2662023354285541, 0.1860420420286539, 0.6995143975720366, 0.756596606941534, 0.9209207449665047, 0.4167639926286988, 0.24092165772513352, 0.12800836872882945, 0.3118179880870612, 0.12069859203131114, 0.3935154290270557, 0.23433398739999728, 0.9986716663198433, 0.6399588726674803, 0.9968012883241305, 0.22073995600921903, 0.8192480879492072, 0.3547227421735885, 0.6380473061370664, 0.4827638043466813]"
Partición 4,89.74358974358975,0.0,44.871794871794876,80732.51125,"[0.19544441438121227, 0.7782162908622972, 0.6862945642376168, 0.8216936006089165, 0.48501794654416613, 0.33919080002968244, 0.5732760847255339, 0.6097934911516133, 0.18757148544576194, 0.7948418441025682, 0.3767178853012124, 0.15255444440008473, 0.45058441435200547, 0.18435748276784233, 0.8882884615434209, 0.647844931860249, 0.4596437899293869, 0.8244895443554494, 0.592152088475216, 0.776815763275993, 0.5520109073486379, 0.39592367873842177]"
Partición 5,97.43589743589743,0.0,48.717948717948715,88531.392084,"[0.17257754747927675, 0.8633479603582399, 0.19931039484227725, 0.4547767473444999, 0.5999569677709214, 0.3278504910586866, 0.6334024232161862, 0.2596279044844311, 0.16309272317096585, 0.5146760756003508, 0.29386882019583077, 0.22471922503256664, 0.16685086214115225, 0.33417888466384205, 0.7592224792325345, 0.9112203350990697, 0.9801300027687476, 0.813120687189312, 0.4528814222690989, 0.4195952081478982, 0.37569147109676027, 0.26185877150680353]"
Medias ,94.87179487179488,0.9090909090909092,47.8904428904429,81145.79743339999,"[0.1810957131694081, 0.7179198432224455, 0.37627694990112337, 0.4801785701022738, 0.5436690480512543, 0.37585717684556286, 0.47509591266210316, 0.5387582727593391, 0.2217052675669923, 0.37612046081064543, 0.37729824460482, 0.24295894297377701, 0.33596224335985697, 0.4215830180105245, 0.8010541991683763, 0.7232360892741363, 0.8736916293133076, 0.6600368066186031, 0.6775946181190924, 0.4030280401898059, 0.44396473310302087, 0.3627747905429024]"
Desviación típica,4.7969966497101755,2.0327890704543545,1.967765014380381,8832.66185042967,"[0.14759416654420593, 0.26388403365586904, 0.2293642356295251, 0.2769472514964985, 0.18015407431527172, 0.2214722839067513, 0.34646034611176296, 0.20846826966777407, 0.05648237439364727, 0.28543469713281, 0.09430134706044363, 0.17067863158036461, 0.10730676729485682, 0.2782201116417757, 0.14325393792363975, 0.19556289960570808, 0.23185311882028165, 0.2555153764010697, 0.15381626247911445, 0.23729403511259237, 0.19542709178233694, 0.08632327691185726]"
