Nombre_Fila,Clasificación,Reducción,Agregación,Tiempo,Pesos
Partición 1,92.3076923076923,72.72727272727273,82.51748251748252,70.405887792,"[0.01930009217328943, 0.477296592035521, 0.0012580009018586284, 0.22329261402832884, 0.0012244819000909327, 0.0015501449123101886, 0.00684284979758215, 0.03954860172238449, 0.04295631535228382, 0.018301471804142117, 0.013777817450353396, 0.06351481435489195, 0.010109419544064528, 0.03419486914470941, 0.01857741731492319, 0.09556485146150206, 0.5669833634725319, 0.6012688975495949, 0.39930445323646874, 0.03733358032228168, 0.04198818184869207, 0.3678668019555399]"
Partición 2,87.17948717948718,68.18181818181819,77.68065268065268,80.226991458,"[0.2704792027686582, 0.6749358568211586, 0.03293067178392165, 0.05481069914869571, 0.008604969864565392, 0.0013574809105792686, 0.5766033890015557, 0.04008745563105167, 0.0025986175250578727, 0.06793023797763292, 0.0014483153293737283, 0.004783685338710749, 0.010991672353276052, 0.0059467131037030775, 0.862771485385422, 0.5869068471740908, 0.9954945178413689, 0.9964011964818102, 0.002608914234690539, 0.08381873357037692, 0.02917305572393349, 0.00251926959228678]"
Partición 3,89.74358974358975,68.18181818181819,78.96270396270397,61.50664,"[1.2611330174185554e-5, 0.9282863986964268, 0.02387726958905793, 0.402053306838125, 0.9604334006470123, 0.04042621104245657, 0.49534695747435287, 0.030952062429354985, 0.001732694074351376, 0.01992734762370751, 0.0006781712913045859, 0.02785014151240136, 0.002827166697496595, 0.07555727283674621, 0.0015135509303796028, 0.0027204678803216505, 0.42305059377171883, 0.9642391894365316, 0.4922362986945723, 0.006723908672860584, 0.002681716493532006, 0.001974071032867847]"
Partición 4,84.61538461538461,59.09090909090909,71.85314685314685,70.407523,"[0.004675372724536034, 0.04565053049676914, 0.08138538973130716, 0.010228645986900377, 0.022894207470601065, 0.004294828497432021, 0.006396143192580122, 0.009671209860891355, 0.0078060891130449835, 0.007591081356510101, 0.6233466347738267, 0.12732806343789216, 0.9818335109330799, 0.6646331510763436, 0.570849214510973, 0.9948358617857738, 0.6101817920427404, 0.6147060358261555, 0.07065545793970299, 0.9484818445072345, 0.013068558253041382, 0.0036598907428432685]"
Partición 5,94.87179487179486,77.27272727272727,86.07226107226106,80.06259225,"[0.0028637787920765736, 0.9265620499813398, 0.00041592563340844975, 0.019291690033271098, 0.07850425022070458, 0.005007220496933225, 0.00033630893478980346, 0.05604388525921234, 0.00184862008642722, 0.04595255717249628, 0.0011938225235767891, 0.01705498724615491, 0.0014800372169876922, 0.0398230062986562, 0.009790774737014871, 0.00972344526794445, 0.5777431559102394, 0.2984524184311489, 0.5357634824276469, 0.3415263846595071, 0.02098435631249477, 0.038514572976189286]"
Medias ,89.74358974358975,69.0909090909091,79.41724941724942,72.5219269,"[0.05946621155774688, 0.6105462856062431, 0.027973451527910764, 0.14193539120706422, 0.21433226202059488, 0.010527177171942254, 0.21710512968017212, 0.03526064298057897, 0.011388467230233056, 0.031940539186897786, 0.12808895227368705, 0.048106338378010226, 0.20144836134898095, 0.16403100249203167, 0.2927004885757426, 0.3379502947139265, 0.6346906846077198, 0.6950135475450483, 0.3001137213066163, 0.28357689034645217, 0.021579173726338746, 0.08290692125994541]"
Desviación típica,4.054202128420996,6.741998624632418,5.346462681067527,7.850390509584072,"[0.11819517926002923, 0.36804668680032093, 0.03304285254546518, 0.16901123030570922, 0.4181815787623767, 0.01679236996228449, 0.2925127083413419, 0.01693377412082075, 0.017824607742079248, 0.024570470560795442, 0.27691196236823484, 0.04940864053566254, 0.43626913492320574, 0.2809385174725585, 0.4007239861113985, 0.43941455877023217, 0.21412550192584553, 0.28974775501669164, 0.2466986526197667, 0.3945387827421037, 0.015034069057374136, 0.1600509347243024]"
