Nombre_Fila,Clasificación,Reducción,Agregación,Tiempo,Pesos
Partición 1,82.85714285714286,52.27272727272727,67.56493506493507,524.233743958,"[0.21138477877106965, 0.5284668465862533, 0.0, 0.0, 0.9033914887123692, 0.052993412687501434, 0.8652907923367348, 0.2434330183306645, 0.5441324448355863, 0.6066284695603963, 0.07785079742440662, 0.0, 0.7399623295597566, 0.0, 0.09181981929261475, 0.6570497040517576, 0.35506789054123156, 0.0, 0.0, 0.9373999958306861, 0.8953150342264957, 0.0, 0.27452487057867836, 0.0, 0.0, 1.0, 0.09334850765210524, 0.14856106086627377, 0.3779964809843831, 1.0, 0.0, 0.0, 0.347076228223931, 0.0, 0.0, 1.0, 0.0, 0.021167649165701338, 0.06855541332357276, 0.0, 0.02043160838542256, 0.2706913324199326, 0.11446640506165273, 0.0]"
Partición 2,78.57142857142857,54.54545454545455,66.55844155844156,405.89110325,"[0.04086088840179717, 0.7479661481868097, 0.09477206132699732, 0.0007502709839479026, 0.07838853011600687, 0.9655305392777176, 0.09877790898897597, 0.6678846679994709, 0.8979817921605808, 0.08288400079160388, 0.0005701214659328668, 0.7442982924247457, 0.029159055867827584, 0.05145328728346764, 0.819248949898916, 0.021666511208863835, 0.0007086277592359392, 0.005441831006269382, 0.5063244732926938, 0.08061850852565715, 0.8377684396627172, 0.5783704829824908, 0.7598465939247486, 0.9429328088760068, 0.9986454789612603, 0.05180381150075719, 0.13880940688301494, 0.0019126419116327169, 0.03375173523086584, 0.06574326935965218, 0.03471669332803464, 0.016134984457556057, 0.013142648488110222, 0.026264205998651785, 0.857837606296815, 0.9797292244210005, 0.9943789631616629, 0.926053190621339, 0.8684631032167651, 0.002614770872385187, 0.14383562537077058, 0.13390978220764121, 0.004836642224494176, 0.0031087843267185067]"
Partición 3,85.71428571428571,54.54545454545455,70.12987012987013,304.654836041,"[0.04995506231921558, 0.06456050918746302, 0.7792320203016234, 0.46257929466234726, 0.5278460141487826, 0.8955145936078808, 0.009975455380460768, 0.7029001989598908, 0.27619922378004164, 0.9966746801828842, 0.013042827354923032, 0.11334881521342471, 0.047775627037780884, 0.004600589793425605, 0.543573562837845, 0.09773103245823554, 0.03603181070646875, 0.4103048406143772, 0.09706137714607246, 0.019737127302516817, 0.979783942401083, 0.990625239494884, 0.6036322315045799, 0.12331963496913789, 0.7470794626268747, 0.00953788599575007, 0.016912202745755164, 0.008789377033341778, 0.6392168521690214, 0.009234774460115402, 0.046374924922554135, 0.2765275386425061, 0.6048228980132342, 0.4576338616603073, 0.04368497686225385, 0.07705478876133084, 0.007392140933328575, 0.04473482905851313, 0.044422159660236465, 0.05427678110779032, 0.09785470168859392, 0.007968179370007074, 0.04179867544893287, 0.2601071235996777]"
Partición 4,85.71428571428571,47.72727272727273,66.72077922077922,520.408199875,"[0.00531041067129673, 0.8190984724753395, 0.0014727973160070119, 0.0023747549081333903, 0.9967709103596626, 0.7962229895509033, 0.09918961216996976, 0.08724361937713485, 0.9889552169431756, 0.9827123863216728, 0.4947811749244527, 0.002768006339546506, 0.0002695697293558508, 0.0013724723921374128, 0.0553003442027136, 0.9808282067821298, 0.5074647321912553, 0.6053392969005837, 0.0006223558973616412, 0.9980483308843148, 0.5101017477674092, 0.9939793646169628, 0.9934567630862662, 0.00021247217239524392, 0.0011021187908107006, 0.0032593065750739884, 0.9919598822192002, 0.004497709570619762, 0.5214730764479795, 0.0005005247437837162, 0.016344627938459286, 0.14010859038742457, 0.6836254136038131, 0.6408272786852088, 0.024562376721980805, 0.002136679187894433, 0.9495523626254772, 0.7187007547062402, 0.5295247208144336, 0.023827802270626357, 0.3002883165120446, 0.04984290187873913, 0.4086036590231569, 0.0842083887150668]"
Partición 5,84.05797101449275,50.0,67.02898550724638,405.352238917,"[0.02660759915835451, 0.5463638548151983, 0.6921792793592011, 0.47115546035145073, 0.9908085401973488, 0.9993257335705448, 0.0042831248975531, 0.0020812165519175233, 0.9594132674089652, 0.0019153501950090624, 0.31594048497347055, 0.1847051158013293, 0.012905036388386752, 0.057335357098833424, 0.5037625566418656, 0.0012063556135805335, 0.00271143927196297, 0.000911393685448753, 0.04742587111808352, 0.027281039222404036, 0.9526450301944611, 0.9714410451216718, 0.7719765962750131, 0.002778260324203366, 0.003944666068974459, 0.008776222127913411, 0.7988578305061954, 0.008058634007228761, 0.06421316862553139, 0.0069783868939310035, 0.007529930287736997, 0.967083406844912, 0.9985749969257711, 0.010579458457886125, 0.01724773467725039, 0.16597837635566365, 0.6032113576993152, 0.9935438625874715, 0.5812471300716147, 0.0013493546172587347, 0.09766842172490023, 0.33855490783585473, 0.5203429067925659, 0.5026529926736748]"
Medias ,83.38302277432713,51.81818181818183,67.60060229625446,432.1080244082001,"[0.06682374786434674, 0.5412911662502127, 0.3135312316607658, 0.18737195618117586, 0.6994410967068341, 0.7419174537389095, 0.21550337875473885, 0.3407085442438157, 0.73333638902567, 0.5341629774103132, 0.18043708122863716, 0.20902404595580926, 0.16601432371662156, 0.022952341313572815, 0.40274104657479104, 0.3516963620229135, 0.18039690009403092, 0.20439947244133583, 0.13028681549084226, 0.41261700035311577, 0.8351228388504331, 0.7068832264432019, 0.6806874110738572, 0.21384863526834869, 0.350154345289584, 0.21467544523989895, 0.40797756600125423, 0.034363884677819354, 0.32733026269155624, 0.21649139109149645, 0.02099323529535701, 0.2799709040664798, 0.529448437050972, 0.22706096096041078, 0.18866653891166002, 0.4449798137451778, 0.5109069648839568, 0.5408400572278531, 0.4184425054173245, 0.01641374177361212, 0.13201573473634637, 0.16019342074243498, 0.21800965771016054, 0.17001545786302757]"
Desviación típica,2.9475887339491607,2.9632738205466596,1.4650427746832373,92.10263762138877,"[0.08254959653092718, 0.29468362792924035, 0.3885194470178073, 0.25516270506331973, 0.39687747808341106, 0.3928801794072927, 0.36613970467732365, 0.3265740627487327, 0.311581598158815, 0.4762628335287192, 0.21683535616733315, 0.30923142011294563, 0.3213408799398415, 0.028826130480722887, 0.32438596914175066, 0.44308827484497165, 0.23568230678854382, 0.2854472145140635, 0.21398698109526668, 0.507737242891053, 0.18974134339637314, 0.4327597436821521, 0.26614379061069854, 0.41099926528763236, 0.4853856620150011, 0.43944126950160206, 0.45227143050762647, 0.06389852947470864, 0.2706246013766021, 0.4387806384887638, 0.01921034570849171, 0.39990311783831806, 0.37059508513344547, 0.30129167178246535, 0.3744059348346757, 0.5008305619837353, 0.4871417051835214, 0.4746430580845657, 0.3548504400040224, 0.02332025041683271, 0.10398690174195452, 0.14147720606362066, 0.2318111930035809, 0.21382830992364102]"
