Nombre_Fila,Clasificación,Reducción,Agregación,Tiempo,Pesos
Partición 1,85.71428571428571,47.72727272727273,66.72077922077922,418.966261708,"[0.055462351114464924, 0.7209583518120513, 0.8238509102715312, 0.0013931442053270863, 1.0, 0.5778709323984341, 0.6376877794901028, 0.0002499759614825654, 1.0, 3.7736113149610225e-5, 0.06463530732880851, 0.0, 0.16382433689131815, 0.010458707047851217, 0.001141652990055741, 0.0, 0.46782203047882454, 1.0, 0.6631806928269541, 0.23693059342431266, 0.37620676035622813, 5.458524007124795e-5, 0.9857716525186995, 0.992322952520907, 0.0, 0.4840450105383812, 0.0006634662916915482, 0.8353238893241055, 0.0, 0.0, 0.006486215781135157, 0.0, 1.0, 0.0, 0.7202191688727335, 0.0889915016668287, 0.08512109648797697, 1.0, 0.035966069114949636, 0.9092301861126375, 0.32825680806228386, 0.0013128448001843247, 0.7616048849200758, 0.6657635481459439]"
Partición 2,78.57142857142857,52.27272727272727,65.42207792207792,388.676799208,"[0.05505660759447396, 4.145499070502431e-6, 0.9996048223782179, 0.12973450311699486, 0.03253344899634151, 0.4270977900383366, 0.0012018931293074579, 0.997300750015621, 0.9874404446227715, 0.023527013041447574, 2.3917269401835463e-5, 0.6685215766866357, 0.05499713792417909, 5.38616079254556e-5, 0.0836108200631511, 0.005819992688355916, 0.9125668655184036, 0.8514849082134021, 0.9818985787379146, 0.3454065333004771, 0.0027323222663833786, 0.6824577350296128, 0.8527783636684593, 0.03586582355117524, 0.3257139225074108, 0.3079323275310131, 0.002396930510422806, 0.6352217507315012, 0.20108570381139343, 7.781572577080456e-10, 0.5193186025659134, 6.157310121103363e-5, 0.005568602445341222, 6.01644322833981e-5, 0.9999975403958345, 0.0014982240258225663, 0.00015133225534923723, 0.002723621709102414, 0.3465076806791734, 0.009369899729271717, 0.00020993011868460022, 0.014148228589156257, 0.9998251554702877, 0.47313838065934205]"
Partición 3,77.14285714285715,50.0,63.57142857142858,313.047472167,"[0.042483229578951356, 0.047977569999390124, 0.06258917484675366, 0.7786661213837971, 1.1545609416073922e-5, 0.9999406894824336, 8.954957024698451e-6, 0.26080823831729805, 0.0185158828500612, 0.39822869050701026, 0.6028714262274881, 0.9858366677156456, 0.5363433301358236, 0.003248205747403807, 0.005156020484125626, 0.055709874619311, 0.05953319228707511, 0.607676907987799, 0.9124757344028902, 0.015283794441705464, 6.407421862027862e-7, 0.7550879205651142, 0.9955335067134994, 0.5500462338306855, 0.04269114828233794, 0.12726475830312067, 0.054470914480252305, 0.4804697278646134, 0.282262689933251, 1.3352169841044118e-6, 4.485029026509088e-6, 9.053209044311432e-6, 0.9904093392380622, 0.07296429753254935, 0.26816919359643543, 0.9999862351460036, 0.511326691866149, 0.01875998014082291, 0.9475265570929674, 0.034971452201097014, 0.6665848373190062, 2.3399859332611794e-7, 0.4729637493482345, 0.006095349094443097]"
Partición 4,92.85714285714286,50.0,71.42857142857143,414.982766667,"[0.09186568659907957, 0.3966200960309155, 0.000301256658500186, 0.47050796441442844, 0.07038551262484041, 0.006244717053149076, 9.351811297904328e-6, 0.45549880137239596, 0.8709439630194806, 0.0005415330161134026, 2.2566531034502664e-6, 0.00019303513380511893, 0.9984837584885025, 0.0, 0.6679132207474796, 0.9999934582864214, 0.01022471966505829, 0.44291613961391074, 0.9995055017468792, 0.9975941806923276, 0.16460151423580022, 0.47158691557682875, 0.00010619045468027399, 0.9241709478282998, 0.00022215407746603973, 0.9999950208720594, 0.005704118530963007, 0.3762546743066685, 0.09300134827059772, 0.0009446536779203582, 0.9994320441147098, 0.0, 0.0011213351654891547, 0.9927354376781758, 0.8609563250202672, 0.0016538415080622096, 0.002259265202962937, 0.9999972764095206, 0.001360163616983605, 0.009164311594651895, 0.5001998765503375, 0.4671057085261735, 0.9340170319855481, 0.0021436630289932276]"
Partición 5,88.40579710144928,52.27272727272727,70.33926218708828,387.927904417,"[0.0642910465788834, 0.09265456931048927, 0.0422541592991022, 0.43692852806538457, 0.48610903964769003, 0.9999991404391466, 0.39439178230924415, 0.00014053599342285012, 0.021205787583010432, 0.027910628030410826, 0.7852234692775097, 0.5585098922846254, 0.06147024183972448, 0.8111100504141994, 0.01749012287374941, 4.44759709952984e-6, 0.7801927542799902, 0.05095731055826436, 0.6878810323795048, 1.2238625919242374e-5, 0.8502539625788241, 0.9571526178628019, 1.553356936710666e-5, 0.9960707983859709, 0.23128560761022696, 0.517190310088318, 2.772312934305304e-5, 0.18849846180674681, 1.4475006103816352e-5, 0.06537457286785313, 6.328438167763941e-9, 5.244749958585703e-9, 0.8696533840866618, 0.328955497936546, 0.09837144988383616, 0.20955721549841697, 0.9999969005292695, 0.02509399939185588, 0.006510360991025489, 0.8653629749581301, 0.09900203912747985, 0.02334256550784186, 1.377904306768153e-7, 0.9999979350371825]"
Medias ,84.53830227743272,50.45454545454545,67.4964238659891,384.7202408334,"[0.06183178429317064, 0.25164294653038327, 0.38572006469082104, 0.3634460522371864, 0.3178079093756576, 0.6022306538822999, 0.2066599523393954, 0.34279966033204406, 0.5796212156150647, 0.09004912014162633, 0.29055127535126235, 0.44261223436414243, 0.36302376105590956, 0.16497416496347597, 0.15506236743171228, 0.21230555463823758, 0.44606791244587035, 0.5906070532746752, 0.8489883080188285, 0.3190454680969484, 0.2787590400358844, 0.5732679548548858, 0.5668410493849412, 0.6996953512234076, 0.11998256649548836, 0.48728548546657846, 0.012652630588534544, 0.5031537008067271, 0.1152728434042692, 0.013264112508182971, 0.3050482707638446, 1.412631100106073e-5, 0.5733505321871109, 0.27894307951591096, 0.5895427355538214, 0.2603374035690268, 0.31977105726834154, 0.4093149755302604, 0.2675741662990199, 0.36561976491915765, 0.3188506982355584, 0.10118191628438984, 0.6336821919029154, 0.4294277751931809]"
Desviación típica,6.630229113878734,1.9015000603047179,3.3111039679696694,42.577986224448495,"[0.018499476523381058, 0.3046942317246091, 0.48470176172910934, 0.30617520699817086, 0.42933239102789833, 0.41918289392634583, 0.29523310589863405, 0.41308320222054085, 0.5134614819502533, 0.17275321120984197, 0.3748690967375033, 0.43335909500855285, 0.4060001285283621, 0.36122606379202044, 0.28862213317337104, 0.4409524170557299, 0.4089933689503557, 0.3704678362414351, 0.16188826633397235, 0.40679216734548945, 0.35462354669571017, 0.3644382469541345, 0.5204612825701778, 0.41440412411648964, 0.1495209799515379, 0.3261741659596473, 0.023480621906396257, 0.24668038477746826, 0.12481766227464265, 0.029133501964489147, 0.44814229194239635, 2.681158379207646e-5, 0.5228732567823892, 0.4213113317755169, 0.38850514762575844, 0.42217690184314305, 0.4351528093090934, 0.5392795820896958, 0.4065809482089374, 0.47659163058275067, 0.27557231486460865, 0.20478379655203144, 0.4086591687480967, 0.43159517415235]"
