Nombre_Fila,Clasificación,Reducción,Agregación,Tiempo,Pesos
Partición 1,92.3076923076923,40.90909090909091,66.6083916083916,526.365921458,"[0.8339473410507285, 0.0, 0.5804491488686188, 1.0, 0.0, 1.0, 0.6201003596119699, 0.15422573454502508, 0.0033769818606987356, 0.33858001119257386, 0.005590756471746283, 0.511839891802751, 0.0, 0.9388337482319786, 0.018467295182981347, 1.0, 1.0, 0.0, 0.0, 0.9037008276094535, 0.0, 0.35164117427655917]"
Partición 2,94.87179487179486,18.181818181818183,56.526806526806524,621.70750875,"[0.17626381497936797, 0.0, 0.4136962754800764, 0.4443012000878728, 0.5593250993531209, 0.5146758782750739, 0.261667997391582, 0.4036208540280958, 1.0, 0.21082560112686444, 0.0, 0.39976505102602955, 0.4045382299441458, 0.5598481502363513, 0.7871534249752391, 0.1366851769618245, 0.8135233658594868, 0.3194607917992359, 0.33921599859673823, 0.6104296430094382, 0.0, 0.0]"
Partición 3,94.87179487179486,27.272727272727273,61.07226107226107,530.507457917,"[0.0, 0.0, 0.8159869161094919, 0.40222064205117103, 1.0, 0.2815845007546055, 0.4823599160293264, 0.8543031534779825, 0.7750522234312034, 0.0, 0.11956058556249448, 0.8978229660542956, 0.0, 1.0, 0.4236146868521852, 0.9871067447773703, 0.0, 0.22748946941749681, 0.0, 1.0, 0.8511406586486834, 1.0]"
Partición 4,94.87179487179486,18.181818181818183,56.526806526806524,573.663542125,"[0.29984869883459236, 1.0, 0.5994272409459351, 0.25728234411149753, 0.0, 0.9574368712606076, 0.5633007187501979, 0.0, 0.7409665113456861, 0.0, 0.8676282591127981, 0.9646663770405378, 1.0, 0.9384532287240066, 0.6346014862210161, 1.0, 0.6082253505284143, 0.3558100810677869, 0.39431718025706014, 0.0, 1.0, 1.0]"
Partición 5,94.87179487179486,13.636363636363637,54.25407925407925,559.753586625,"[1.0, 1.0, 0.3087505119726651, 0.2790024911365243, 0.413519186554681, 0.4118315484952483, 1.0, 0.5907725946339774, 0.40610244017116387, 0.08527063388415466, 0.41601796130346114, 0.9675588350318466, 0.5360083516627154, 1.0, 0.07049296271483327, 0.6659535077025504, 0.26686101359714615, 0.8276544577631684, 0.3953164548316112, 0.25685368590382435, 0.0, 0.8011177444013824]"
Medias ,94.35897435897435,23.63636363636364,58.997668997668995,562.399603375,"[0.46201197097293784, 0.4, 0.5436620186753574, 0.4765613354774132, 0.3945688571815604, 0.633105759757107, 0.5854857983566152, 0.40058446733701614, 0.5850996313617504, 0.12693524924071858, 0.2817595124901, 0.7483306241910921, 0.38810931632137224, 0.8874270254384673, 0.3868659711892509, 0.7579490858883491, 0.5377219459970094, 0.3460829600095376, 0.22576992673708193, 0.5541968313045432, 0.3702281317297367, 0.6305517837355883]"
Desviación típica,1.146701526922965,10.852123987557563,4.922880185639489,38.62266347361594,"[0.4327733343500861, 0.5477225575051662, 0.19409946748438386, 0.3031781916560771, 0.41994635643359574, 0.3264801534322629, 0.2687960587507321, 0.34029469958291453, 0.38825250250404986, 0.14645148648413917, 0.3685219179108862, 0.2714018938615675, 0.41767568921991044, 0.18567417244467024, 0.33866017781240726, 0.37554046173896927, 0.40535437840511956, 0.3027178122413439, 0.2073453235041472, 0.4241470003751766, 0.5096803098964238, 0.4408694239740083]"
