Nombre_Fila,Clasificación,Reducción,Agregación,Tiempo,Pesos
Partición 1,84.61538461538461,81.81818181818181,83.21678321678321,92.553194292,"[0.011349998738342864, 0.9284427611745985, 0.005993436722696571, 0.0004854188152535356, 0.04336589417508937, 0.0816137096880385, 0.018570145489090046, 0.017807870996723034, 0.04590704426506604, 0.01858780829455747, 0.002510531928325849, 0.04234598727695438, 0.03738339219100477, 0.009803247162216134, 0.06287437169850232, 0.07432967550416995, 0.41753208613299964, 0.9605621952946561, 0.021549076613896986, 0.4075274089393413, 0.030461711171782965, 0.003265062214392317]"
Partición 2,97.43589743589743,72.72727272727273,85.08158508158508,104.437841291,"[0.022915058519397673, 0.7736936325720516, 0.03487324163342909, 0.040155655245468144, 0.048383781739878805, 0.018236847442520323, 0.06194607676169308, 0.7783734950397216, 0.01438846497663194, 0.07346938152707322, 0.02951130809183685, 0.015680054941359822, 0.02986265690548758, 0.04832627726319258, 0.9863171199820396, 0.0911923030093752, 0.0019406007909384142, 0.6365643844003134, 0.06402434754440263, 0.38099497954201417, 0.9053572027631602, 0.03611092898319202]"
Partición 3,92.3076923076923,77.27272727272727,84.79020979020979,78.4916275,"[0.08226389380202025, 0.9709176990894355, 0.044221308154574396, 0.4107311829052867, 0.7804421890452952, 0.031971852910179184, 0.04423926950023622, 0.042741406533042384, 0.013563848938244659, 0.0016960318288255158, 0.03839879605665837, 0.04193776185388494, 0.02905452744191978, 0.02723772175640574, 0.045615565208696814, 0.9011545617122914, 0.06996089845348366, 0.9463244866817986, 0.02606236174952527, 0.06694366809171029, 0.003202686170713219, 0.012582676597945406]"
Partición 4,84.61538461538461,72.72727272727273,78.67132867132867,91.094744541,"[0.026529330097801365, 0.08298775117569017, 0.011387588321265274, 0.5729571056997805, 0.032015221984208926, 0.042374530803534385, 0.016566486714774106, 0.002722630123737755, 0.004607450179091846, 0.003243829624759236, 0.017177950720847258, 0.018703839412138098, 0.019068432656580644, 0.001274697265267124, 0.6874005384955176, 0.751423318260247, 0.7903787349743733, 0.49966169853182757, 0.005439598540416836, 0.7461615853704289, 0.00980331342216265, 0.002479825679405651]"
Partición 5,84.61538461538461,77.27272727272727,80.94405594405595,104.705520167,"[0.012434049045478884, 0.8943222208692334, 0.0047987746697573065, 0.7537978681699945, 0.002079095131129355, 0.0032390531236035896, 0.014946927031352973, 0.023987207653989318, 0.029290712020394946, 0.03179854876240129, 0.06251339391134386, 0.0027150575259897274, 0.0075269002735098185, 0.03467249766811552, 0.06763810858325375, 0.011488595230317235, 0.8849676788882296, 0.981794268739799, 0.03663185535766539, 0.5760896800087199, 0.07816127041868777, 0.00614014541938337]"
Medias ,88.71794871794873,76.36363636363636,82.54079254079254,94.2565855582,"[0.031098466040608203, 0.7300728129762019, 0.02025486990034453, 0.3556254461671567, 0.18125723641512032, 0.035487198793575196, 0.03125378109942929, 0.17312652206944282, 0.021551504075885887, 0.02575912000752335, 0.030022396141802438, 0.024276540202065395, 0.024579181893700515, 0.024262888223039417, 0.3699691407936021, 0.3659176907432801, 0.4329559998480049, 0.804981406729679, 0.030741447961181424, 0.4355434643904429, 0.20539723678930139, 0.012115727778863751]"
Desviación típica,5.903007401651967,3.8030001206094286,2.715455140846257,10.888880632969936,"[0.029343264058753947, 0.3691058847458031, 0.018090017919978933, 0.32956660863623105, 0.3354362718408289, 0.02968571006005629, 0.02093528504858624, 0.33864733924420926, 0.01624269377064585, 0.029368954609202497, 0.02262726603713666, 0.017380130580271894, 0.011543832692421171, 0.018932739095062764, 0.43919358372314665, 0.4246206218304503, 0.4030642580746295, 0.2219405628864248, 0.021731460068509383, 0.25291456175926386, 0.39238851995995944, 0.013989998184196033]"
