Nombre_Fila,Clasificación,Reducción,Agregación,Tiempo,Pesos
Partición 1,84.50704225352112,0.0,42.25352112676056,280864.093084,"[0.39453059223079073, 0.653177983789017, 0.2066812767669563, 0.7053800737490358, 0.2535858169468398, 0.9078745091309148, 0.5072683104206721, 0.1884765717840309, 0.9293267648523923, 0.9885674134476778, 0.42105553444036625, 0.7086547674240332, 0.26162873755649274, 0.9855714925744173, 0.41994196766861197, 0.4236506652068128, 0.3466564515331929, 0.48456802779868974, 0.2849144619840673, 0.6730358899086947, 0.22724241727436323, 0.40753356186570977, 0.31720318155665256, 0.8723845345424783, 0.2194427265845382, 0.8120669150251515, 0.46267716147482857, 0.31360195629155296, 0.4362315169785252, 0.6155225216502913, 0.7252406386604348, 0.4836197693418375, 0.5970152288354811, 0.7553507300252308]"
Partición 2,91.42857142857143,0.0,45.714285714285715,265827.516208,"[0.44624437308984505, 0.33810564768812773, 0.7941052808260313, 0.8101142360061632, 0.5335198681916321, 0.4190000317470774, 0.4515810876050422, 0.2709204440802186, 0.8205740902859152, 0.5567474536019316, 0.4057143841254469, 0.7507502551425976, 0.29697790502322075, 0.6682047034264943, 0.9273196578925121, 0.474532397985534, 0.2604662647636774, 0.49961113222981224, 0.5825533749406065, 0.4089482673952219, 0.3340177265688099, 0.5289431907467517, 0.8273143979091628, 0.8785781373422639, 0.6542174641401284, 0.5432024368884283, 0.5329783039273166, 0.4912613372130736, 0.9627404693036209, 0.4833309009868378, 0.8774005472328492, 0.2733618875852035, 0.5702100517858336, 0.28853251690694354]"
Partición 3,81.42857142857143,0.0,40.714285714285715,215639.3515,"[0.3968373299609237, 0.7713877753706719, 0.19519688713856606, 0.2641153132678374, 0.23435966379221568, 0.19213928917563655, 0.6026519005416484, 0.3346824349369898, 0.5298757628305277, 0.27588371948494794, 0.7433593711764308, 0.24622378366997869, 0.9128216512482783, 0.45485716430710743, 0.7870053468977917, 0.43062986930963665, 0.7518254941032936, 0.6543030428174405, 0.8961649459136823, 0.5889169020809045, 0.3205387133220867, 0.5851342186712298, 0.5888329454980755, 0.6902030791018581, 0.5202387807041922, 0.670071088219603, 0.9302555925543061, 0.7500689781123796, 0.9783594625880752, 0.7595345451206805, 0.9425642995258945, 0.6052229777664699, 0.2754798333280696, 0.9801389841102381]"
Partición 4,85.71428571428571,0.0,42.857142857142854,280862.276,"[0.9240090828484323, 0.3993250304037281, 0.5111374100168059, 0.9177537443295652, 0.46951425899593546, 0.89037813961015, 0.42771901233248627, 0.7208496735903023, 0.7755795333172206, 0.5672322749398057, 0.4756906607356549, 0.5716292786412119, 0.5673545489160536, 0.98902347969502, 0.7708947985609271, 0.8404514730200995, 0.6174220001147146, 0.5100140039465487, 0.7485986482678115, 0.5742897028758693, 0.5408812974083292, 0.7920946156895673, 0.32229279853281234, 0.5506604023636956, 0.9072502309353541, 0.8465424953280322, 0.34316609100676504, 0.52323537593358, 0.7905130927288506, 0.8011003902731396, 0.7424672744587758, 0.12791373803308664, 0.4121669176422507, 0.5012648364482366]"
Partición 5,85.71428571428571,0.0,42.857142857142854,264699.881292,"[0.5902498827158624, 0.9874583536182641, 0.1985036008512289, 0.5083601980684151, 0.29323575562887433, 0.6710320529274187, 0.4948107890420194, 0.17219699525443558, 0.8100975396537228, 0.352620179170211, 0.3683275636483545, 0.3553897139314921, 0.7406200520626259, 0.25761780928499173, 0.6746034644734057, 0.3521535002039937, 0.4885710606837038, 0.8175503129555466, 0.4284086828997025, 0.4264815295543547, 0.9943541471687973, 0.436537723074411, 0.9831700912143514, 0.2570546358814434, 0.3377090089285773, 0.7609492373942303, 0.8612240637463123, 0.6283612389916321, 0.2747465969651097, 0.5871398183884875, 0.3295217082599931, 0.5206808834336146, 0.9397304017874097, 0.6803872707207168]"
Medias ,85.75855130784709,0.0,42.87927565392354,261578.6236168,"[0.5503742521691709, 0.6298909581739618, 0.38112489111991765, 0.6411447130842033, 0.3568430727110995, 0.6160848045182395, 0.4968062199883737, 0.3374252239291954, 0.7730907381879557, 0.5482102081289149, 0.48282950282525067, 0.5265295597618627, 0.5558805789613344, 0.6710549298576062, 0.7159530470986498, 0.5042835811452153, 0.4929882542397165, 0.5932093039496076, 0.588128022801174, 0.534334458363009, 0.48340686034847735, 0.550048662009534, 0.6077626829422109, 0.6497761578463479, 0.5277716422585581, 0.7265664345710892, 0.6260602425419057, 0.5413057773084436, 0.6885182277128363, 0.6493256352838873, 0.7234388936275895, 0.40215985123204245, 0.558920486675809, 0.6411348676422731]"
Desviación típica,3.621741560456705,0.0,1.8108707802283526,26842.13405336071,"[0.22354916525759075, 0.267729990656389, 0.2673043163999331, 0.2593127133195462, 0.13566468165559628, 0.3090183947352088, 0.0673333127683443, 0.22412651882307416, 0.14764280074590988, 0.2769324681702179, 0.15066538599395898, 0.2198514675225764, 0.2807498863472892, 0.3231503199735447, 0.18846433127225423, 0.19297932684233, 0.19873314867230002, 0.14278159530051573, 0.24398635993585563, 0.11310139585471221, 0.3077473839560272, 0.15285447975386549, 0.29808131920684783, 0.25864710415837977, 0.2698331956819247, 0.12216878104506221, 0.2565269056164642, 0.16266587143188452, 0.3179875306248202, 0.13013988453591394, 0.238356984783912, 0.1960340740374135, 0.24923386061196154, 0.26143921316428514]"
